app_id,score,risk,band,eligible,dti,verify
538610,675,40.7,High,Not Eligible,9.8,Verified
538611,720,38.6,High,Not Eligible,44.0,Rejected
538612,752,54.4,High,Not Eligible,48.9,Verified
538613,764,43.5,High,Not Eligible,17.3,Verified
538614,729,30.0,High,Not Eligible,22.5,Verified
538615,665,59.7,Medium,Eligible,23.9,Verified
538616,773,67.8,Medium,Eligible,37.7,Verified
538617,597,33.5,High,Not Eligible,23.1,Verified
538618,719,62.9,Medium,Eligible,10.4,Verified
538619,706,37.5,High,Not Eligible,53.5,Verified
538620,850,67.0,Medium,Eligible,15.3,Verified
538621,684,33.7,High,Not Eligible,46.7,Verified
538622,707,36.6,High,Not Eligible,48.2,Verified
538623,616,40.2,High,Not Eligible,25.7,Verified
538624,671,38.5,High,Not Eligible,25.5,Verified
538625,614,37.7,High,Not Eligible,37.7,Verified
538626,697,31.7,High,Not Eligible,10.6,Pending
538627,566,47.6,High,Not Eligible,30.7,Verified
538628,777,57.7,Medium,Eligible,48.4,Verified
538629,649,32.4,High,Not Eligible,13.6,Verified
538630,638,37.7,High,Not Eligible,10.5,Verified
538631,551,41.6,High,Not Eligible,28.3,Verified
538632,618,17.5,High,Not Eligible,58.4,Verified
538633,735,57.9,Medium,Eligible,40.0,Verified
538634,686,46.4,High,Not Eligible,54.5,Pending
538635,643,47.3,High,Not Eligible,25.7,Verified
538636,712,55.7,Medium,Not Eligible,23.0,Pending
538637,757,58.8,Medium,Eligible,58.4,Rejected
538638,704,62.4,Medium,Eligible,51.9,Verified
538639,763,54.2,High,Not Eligible,52.0,Verified
538640,688,44.3,High,Not Eligible,25.5,Verified
538641,572,44.6,High,Not Eligible,59.3,Verified
538642,655,55.3,Medium,Eligible,52.2,Verified
538643,736,72.7,Medium,Eligible,33.5,Verified
538644,649,55.7,Medium,Not Eligible,38.1,Verified
538645,701,47.4,High,Not Eligible,25.4,Verified
538646,799,77.7,Low,Eligible,33.5,Verified
538647,683,61.6,Medium,Eligible,26.9,Verified
538648,704,45.1,High,Not Eligible,8.4,Verified
538649,836,81.9,Low,Eligible,41.4,Verified
538650,633,32.9,High,Not Eligible,32.8,Pending
538651,733,60.8,Medium,Eligible,17.4,Verified
538652,743,59.1,Medium,Eligible,56.7,Verified
538653,656,46.3,High,Not Eligible,23.4,Verified
538654,646,36.1,High,Not Eligible,56.1,Verified
538655,799,64.7,Medium,Eligible,18.4,Verified
538656,727,45.4,High,Not Eligible,28.7,Verified
538657,653,56.2,Medium,Eligible,28.3,Verified
538658,553,47.6,High,Not Eligible,50.4,Verified
538659,746,57.5,Medium,Eligible,47.2,Verified
538660,601,37.8,High,Not Eligible,43.9,Pending
538661,687,50.4,High,Not Eligible,16.2,Verified
538662,621,53.5,High,Not Eligible,12.1,Verified
538663,646,54.3,High,Not Eligible,41.5,Verified
538664,676,52.9,High,Not Eligible,49.1,Rejected
538665,693,54.0,High,Not Eligible,57.1,Verified
538666,727,40.7,High,Not Eligible,36.3,Verified
538667,844,67.6,Medium,Eligible,17.3,Verified
538668,732,39.3,High,Not Eligible,31.3,Verified
538669,575,34.2,High,Not Eligible,35.2,Verified
538670,736,55.6,Medium,Eligible,24.7,Verified
538671,694,43.2,High,Not Eligible,53.2,Verified
538672,647,38.2,High,Not Eligible,18.4,Verified
538673,667,15.4,High,Not Eligible,14.1,Verified
538674,647,45.0,High,Not Eligible,9.9,Verified
538675,646,32.2,High,Not Eligible,31.0,Verified
538676,626,27.2,High,Not Eligible,48.3,Verified
538677,565,55.7,Medium,Not Eligible,36.4,Verified
538678,654,59.5,Medium,Not Eligible,13.7,Verified
538679,757,47.8,High,Not Eligible,36.4,Verified
538680,714,51.7,High,Not Eligible,26.5,Verified
538681,723,50.3,High,Not Eligible,35.7,Verified
538682,679,39.9,High,Not Eligible,49.2,Verified
538683,850,45.1,High,Not Eligible,36.9,Verified
538684,624,20.3,High,Not Eligible,44.4,Verified
538685,777,62.0,Medium,Not Eligible,12.1,Verified
538686,672,47.6,High,Not Eligible,16.8,Verified
538687,731,47.9,High,Not Eligible,48.8,Pending
538688,749,44.5,High,Not Eligible,22.7,Verified
538689,618,33.4,High,Not Eligible,47.9,Verified
538690,703,26.3,High,Not Eligible,40.7,Verified
538691,708,44.2,High,Not Eligible,12.8,Verified
538692,727,48.6,High,Not Eligible,12.9,Verified
538693,677,44.2,High,Not Eligible,35.0,Rejected
538694,750,48.7,High,Not Eligible,49.3,Verified
538695,764,57.3,Medium,Eligible,19.4,Verified
538696,601,40.4,High,Not Eligible,55.8,Verified
538697,617,22.2,High,Not Eligible,15.1,Pending
538698,693,44.0,High,Not Eligible,13.5,Verified
538699,729,59.5,Medium,Eligible,26.8,Verified
538700,757,46.3,High,Not Eligible,19.6,Verified
538701,705,68.4,Medium,Eligible,39.0,Verified
538702,849,76.7,Low,Eligible,27.4,Verified
538703,717,58.2,Medium,Eligible,45.1,Pending
538704,701,32.0,High,Not Eligible,58.5,Verified
538705,777,63.0,Medium,Eligible,8.6,Verified
538706,717,50.8,High,Not Eligible,59.5,Pending
538707,545,27.0,High,Not Eligible,55.1,Verified
538708,615,46.7,High,Not Eligible,13.1,Verified
538709,663,50.8,High,Not Eligible,13.6,Verified
538710,745,63.4,Medium,Eligible,12.4,Pending
538711,757,60.2,Medium,Eligible,44.6,Verified
538712,709,30.0,High,Not Eligible,13.7,Verified
538713,770,58.1,Medium,Eligible,38.1,Rejected
538714,562,36.5,High,Not Eligible,15.7,Verified
538715,662,38.2,High,Not Eligible,40.4,Verified
538716,592,40.2,High,Not Eligible,26.7,Verified
538717,680,46.0,High,Not Eligible,8.7,Verified
538718,788,60.9,Medium,Eligible,11.5,Verified
538719,556,25.8,High,Not Eligible,54.3,Verified
538720,737,60.3,Medium,Eligible,58.8,Verified
538721,582,32.3,High,Not Eligible,9.6,Verified
538722,714,50.2,High,Not Eligible,9.3,Verified
538723,780,55.6,Medium,Eligible,38.5,Verified
538724,669,51.0,High,Not Eligible,26.1,Pending
538725,560,30.6,High,Not Eligible,46.7,Verified
538726,642,50.3,High,Not Eligible,33.7,Verified
538727,612,44.4,High,Not Eligible,8.4,Verified
538728,714,55.9,Medium,Eligible,18.6,Verified
538729,601,47.9,High,Not Eligible,13.7,Verified
538730,774,55.7,Medium,Eligible,19.7,Verified
538731,762,57.2,Medium,Eligible,18.5,Pending
538732,803,67.7,Medium,Eligible,31.0,Verified
538733,686,40.7,High,Not Eligible,47.6,Verified
538734,589,35.5,High,Not Eligible,8.5,Verified
538735,641,52.6,High,Not Eligible,42.9,Verified
538736,724,55.6,Medium,Not Eligible,21.4,Verified
538737,654,37.5,High,Not Eligible,42.6,Verified
538738,758,64.6,Medium,Eligible,8.5,Verified
538739,774,44.7,High,Not Eligible,35.1,Verified
538740,725,52.1,High,Not Eligible,61.8,Verified
538741,822,81.2,Low,Eligible,38.8,Verified
538742,795,63.1,Medium,Eligible,54.5,Pending
538743,781,60.0,Medium,Eligible,41.0,Rejected
538744,602,39.8,High,Not Eligible,23.6,Verified
538745,796,53.9,High,Not Eligible,11.5,Verified
538746,766,59.5,Medium,Eligible,36.2,Verified
538747,695,51.6,High,Not Eligible,26.3,Verified
538748,654,25.5,High,Not Eligible,20.3,Verified
538749,674,45.0,High,Not Eligible,12.1,Verified
538750,591,26.7,High,Not Eligible,41.2,Rejected
538751,780,69.5,Medium,Eligible,42.9,Verified
538752,746,47.7,High,Not Eligible,49.1,Verified
538753,717,43.1,High,Not Eligible,42.8,Verified
538754,705,58.8,Medium,Eligible,18.3,Verified
538755,636,44.1,High,Not Eligible,30.5,Pending
538756,572,20.5,High,Not Eligible,47.9,Verified
538757,653,46.2,High,Not Eligible,47.0,Verified
538758,621,50.5,High,Not Eligible,19.3,Verified
538759,642,48.8,High,Not Eligible,33.1,Verified
538760,726,49.8,High,Not Eligible,48.6,Verified
538761,778,60.9,Medium,Eligible,19.8,Verified
538762,735,27.5,High,Not Eligible,49.3,Verified
538763,680,55.8,Medium,Eligible,58.9,Verified
538764,637,49.7,High,Not Eligible,60.1,Verified
538765,756,45.4,High,Not Eligible,10.5,Verified
538766,681,66.8,Medium,Eligible,61.7,Verified
538767,659,33.0,High,Not Eligible,28.0,Verified
538768,740,52.3,High,Not Eligible,57.7,Verified
538769,656,42.3,High,Not Eligible,34.2,Verified
538770,744,60.1,Medium,Eligible,21.8,Pending
538771,711,47.6,High,Not Eligible,37.1,Verified
538772,753,61.2,Medium,Eligible,43.5,Pending
538773,651,46.9,High,Not Eligible,39.0,Verified
538774,703,58.6,Medium,Eligible,46.6,Verified
538775,596,52.8,High,Not Eligible,15.8,Verified
538776,767,47.4,High,Not Eligible,53.0,Pending
538777,570,18.1,High,Not Eligible,60.8,Verified
538778,632,55.3,Medium,Not Eligible,42.0,Verified
538779,768,49.4,High,Not Eligible,53.5,Verified
538780,766,60.1,Medium,Eligible,44.1,Verified
538781,671,54.7,High,Not Eligible,49.6,Verified
538782,836,53.8,High,Not Eligible,46.1,Pending
538783,784,51.9,High,Not Eligible,20.8,Verified
538784,615,35.4,High,Not Eligible,20.2,Verified
538785,608,35.5,High,Not Eligible,53.5,Verified
538786,800,55.8,Medium,Eligible,48.9,Pending
538787,676,39.2,High,Not Eligible,48.7,Verified
538788,656,46.0,High,Not Eligible,58.9,Verified
538789,756,53.1,High,Not Eligible,45.5,Verified
538790,651,32.6,High,Not Eligible,42.5,Verified
538791,654,43.7,High,Not Eligible,46.0,Verified
538792,583,44.0,High,Not Eligible,46.3,Verified
538793,740,45.2,High,Not Eligible,51.8,Verified
538794,594,47.3,High,Not Eligible,12.7,Verified
538795,558,38.4,High,Not Eligible,28.7,Verified
538796,647,48.2,High,Not Eligible,56.9,Verified
538797,731,28.6,High,Not Eligible,53.5,Verified
538798,585,32.7,High,Not Eligible,10.6,Verified
538799,624,48.4,High,Not Eligible,16.8,Verified
538800,747,50.9,High,Not Eligible,60.6,Verified
538801,744,67.5,Medium,Eligible,60.5,Verified
538802,722,28.6,High,Not Eligible,56.1,Verified
538803,613,34.8,High,Not Eligible,45.0,Verified
538804,699,53.2,High,Not Eligible,32.8,Verified
538805,514,11.0,High,Not Eligible,14.5,Verified
538806,556,31.1,High,Not Eligible,29.8,Verified
538807,645,48.0,High,Not Eligible,37.6,Pending
538808,600,48.0,High,Not Eligible,48.4,Verified
538809,748,59.5,Medium,Eligible,36.6,Verified
538810,665,42.2,High,Not Eligible,20.2,Verified
538811,772,50.9,High,Not Eligible,19.4,Verified
538812,743,67.7,Medium,Eligible,33.8,Verified
538813,522,16.2,High,Not Eligible,40.1,Verified
538814,678,37.2,High,Not Eligible,38.5,Verified
538815,597,34.2,High,Not Eligible,11.3,Verified
538816,768,61.7,Medium,Eligible,38.4,Verified
538817,723,67.7,Medium,Eligible,10.4,Pending
538818,694,63.0,Medium,Eligible,16.8,Verified
538819,640,30.8,High,Not Eligible,16.8,Pending
538820,695,47.2,High,Not Eligible,40.7,Verified
538821,655,29.3,High,Not Eligible,45.9,Verified
538822,724,53.3,High,Not Eligible,26.4,Verified
538823,772,59.9,Medium,Eligible,21.2,Verified
538824,705,24.3,High,Not Eligible,35.1,Pending
538825,556,37.6,High,Not Eligible,49.0,Verified
538826,575,6.5,High,Not Eligible,13.3,Verified
538827,826,70.9,Medium,Eligible,41.1,Verified
538828,689,61.8,Medium,Eligible,25.1,Rejected
538829,755,64.6,Medium,Eligible,37.6,Pending
538830,692,49.9,High,Not Eligible,50.6,Verified
538831,688,48.6,High,Not Eligible,30.7,Verified
538832,740,54.5,High,Not Eligible,31.3,Pending
538833,728,57.7,Medium,Eligible,44.7,Verified
538834,679,27.8,High,Not Eligible,44.2,Verified
538835,637,60.3,Medium,Not Eligible,24.1,Pending
538836,572,39.2,High,Not Eligible,23.6,Verified
538837,741,56.4,Medium,Eligible,38.7,Verified
538838,740,44.9,High,Not Eligible,41.1,Verified
538839,677,39.7,High,Not Eligible,57.7,Verified
538840,722,62.1,Medium,Eligible,17.4,Verified
538841,621,45.0,High,Not Eligible,26.0,Rejected
538842,616,50.2,High,Not Eligible,25.7,Pending
538843,738,66.3,Medium,Eligible,29.4,Rejected
538844,837,66.7,Medium,Eligible,57.6,Verified
538845,547,26.3,High,Not Eligible,29.5,Verified
538846,702,56.7,Medium,Eligible,36.1,Verified
538847,676,45.1,High,Not Eligible,24.0,Verified
538848,613,37.4,High,Not Eligible,10.2,Verified
538849,651,44.5,High,Not Eligible,42.5,Verified
538850,740,59.6,Medium,Eligible,22.4,Verified
538851,745,44.6,High,Not Eligible,23.5,Verified
538852,753,38.9,High,Not Eligible,41.3,Verified
538853,700,61.7,Medium,Eligible,23.6,Verified
538854,634,19.8,High,Not Eligible,10.7,Verified
538855,563,34.6,High,Not Eligible,22.7,Verified
538856,636,49.1,High,Not Eligible,36.5,Verified
538857,604,41.6,High,Not Eligible,61.9,Verified
538858,809,54.9,High,Not Eligible,52.1,Verified
538859,735,42.1,High,Not Eligible,45.8,Verified
538860,661,44.2,High,Not Eligible,15.5,Verified
538861,713,36.4,High,Not Eligible,57.4,Verified
538862,514,33.1,High,Not Eligible,9.7,Verified
538863,699,70.5,Medium,Eligible,52.8,Verified
538864,817,70.7,Medium,Eligible,33.8,Verified
538865,684,55.6,Medium,Eligible,14.4,Rejected
538866,726,53.6,High,Not Eligible,47.1,Verified
538867,749,71.8,Medium,Eligible,29.6,Verified
538868,737,31.7,High,Not Eligible,8.4,Verified
538869,830,75.2,Low,Eligible,40.7,Verified
538870,651,42.5,High,Not Eligible,33.1,Verified
538871,696,43.3,High,Not Eligible,19.4,Verified
538872,682,41.5,High,Not Eligible,23.7,Verified
538873,631,50.1,High,Not Eligible,10.8,Pending
538874,640,43.8,High,Not Eligible,47.0,Verified
538875,792,72.1,Medium,Eligible,39.7,Verified
538876,632,66.3,Medium,Not Eligible,28.7,Verified
538877,682,57.9,Medium,Eligible,53.3,Pending
538878,685,41.9,High,Not Eligible,47.5,Verified
538879,660,43.3,High,Not Eligible,33.7,Verified
538880,572,31.1,High,Not Eligible,43.3,Verified
538881,615,15.8,High,Not Eligible,60.1,Verified
538882,835,75.4,Low,Eligible,24.6,Verified
538883,801,69.3,Medium,Eligible,38.0,Pending
538884,777,56.4,Medium,Eligible,50.2,Verified
538885,705,46.1,High,Not Eligible,12.2,Verified
538886,760,70.7,Medium,Eligible,33.9,Pending
538887,648,28.5,High,Not Eligible,60.9,Verified
538888,814,64.4,Medium,Eligible,12.8,Pending
538889,684,53.8,High,Not Eligible,8.6,Verified
538890,780,36.4,High,Not Eligible,22.8,Verified
538891,694,45.2,High,Not Eligible,52.4,Verified
538892,485,30.2,High,Not Eligible,42.4,Verified
538893,642,31.2,High,Not Eligible,17.2,Verified
538894,673,47.9,High,Not Eligible,27.4,Verified
538895,701,50.7,High,Not Eligible,22.7,Verified
538896,705,38.7,High,Not Eligible,17.8,Verified
538897,616,41.4,High,Not Eligible,9.0,Verified
538898,640,38.3,High,Not Eligible,44.0,Verified
538899,792,88.8,Low,Eligible,41.6,Verified
538900,784,51.9,High,Not Eligible,26.5,Verified
538901,577,28.7,High,Not Eligible,13.5,Verified
538902,661,36.1,High,Not Eligible,54.5,Verified
538903,636,56.0,Medium,Not Eligible,31.2,Verified
538904,692,28.1,High,Not Eligible,25.6,Verified
538905,835,56.8,Medium,Eligible,44.1,Verified
538906,782,45.0,High,Not Eligible,60.4,Verified
538907,733,33.8,High,Not Eligible,32.6,Verified
538908,691,28.6,High,Not Eligible,9.0,Verified
538909,645,53.2,High,Not Eligible,13.1,Verified
538910,693,55.2,Medium,Eligible,48.2,Verified
538911,728,55.2,Medium,Eligible,46.6,Verified
538912,635,34.2,High,Not Eligible,41.3,Verified
538913,689,52.8,High,Not Eligible,45.9,Rejected
538914,704,65.8,Medium,Eligible,14.2,Verified
538915,625,17.6,High,Not Eligible,41.1,Verified
538916,610,21.2,High,Not Eligible,58.3,Verified
538917,688,37.0,High,Not Eligible,19.5,Verified
538918,639,22.7,High,Not Eligible,32.6,Verified
538919,659,36.4,High,Not Eligible,15.1,Verified
538920,686,53.5,High,Not Eligible,10.3,Verified
538921,804,59.6,Medium,Eligible,30.7,Pending
538922,563,32.5,High,Not Eligible,31.4,Verified
538923,798,35.8,High,Not Eligible,49.5,Verified
538924,832,61.8,Medium,Not Eligible,12.7,Verified
538925,741,70.8,Medium,Eligible,42.2,Verified
538926,609,41.0,High,Not Eligible,20.9,Verified
538927,688,48.2,High,Not Eligible,36.2,Verified
538928,667,54.8,High,Not Eligible,59.5,Rejected
538929,735,55.8,Medium,Eligible,19.0,Verified
538930,842,53.0,High,Not Eligible,20.0,Verified
538931,735,63.6,Medium,Eligible,14.1,Verified
538932,751,50.6,High,Not Eligible,10.7,Pending
538933,728,57.9,Medium,Eligible,24.9,Verified
538934,718,33.6,High,Not Eligible,20.7,Verified
538935,649,29.4,High,Not Eligible,26.9,Verified
538936,618,52.3,High,Not Eligible,32.5,Verified
538937,580,22.8,High,Not Eligible,51.6,Verified
538938,551,11.5,High,Not Eligible,31.1,Verified
538939,722,69.4,Medium,Eligible,21.8,Verified
538940,693,61.0,Medium,Eligible,26.7,Verified
538941,710,28.0,High,Not Eligible,26.8,Verified
538942,642,47.4,High,Not Eligible,29.8,Verified
538943,571,48.3,High,Not Eligible,40.0,Verified
538944,674,42.7,High,Not Eligible,38.6,Verified
538945,552,24.8,High,Not Eligible,58.4,Verified
538946,597,27.7,High,Not Eligible,59.9,Verified
538947,693,31.1,High,Not Eligible,53.7,Rejected
538948,613,43.9,High,Not Eligible,49.8,Rejected
538949,746,64.4,Medium,Eligible,15.8,Verified
538950,693,48.3,High,Not Eligible,27.8,Verified
538951,759,59.0,Medium,Eligible,18.0,Pending
538952,667,47.2,High,Not Eligible,51.7,Verified
538953,567,21.3,High,Not Eligible,28.4,Verified
538954,820,51.5,High,Not Eligible,21.4,Verified
538955,573,38.8,High,Not Eligible,8.8,Verified
538956,822,74.7,Medium,Eligible,10.4,Verified
538957,795,71.4,Medium,Eligible,38.2,Verified
538958,720,38.1,High,Not Eligible,35.8,Verified
538959,673,54.1,High,Not Eligible,45.1,Verified
538960,629,36.1,High,Not Eligible,38.5,Verified
538961,783,66.9,Medium,Eligible,36.4,Verified
538962,698,63.2,Medium,Eligible,26.7,Verified
538963,687,54.2,High,Not Eligible,48.2,Pending
538964,650,40.7,High,Not Eligible,31.1,Verified
538965,594,43.7,High,Not Eligible,60.9,Verified
538966,551,29.7,High,Not Eligible,13.5,Verified
538967,666,42.9,High,Not Eligible,35.4,Verified
538968,678,41.6,High,Not Eligible,60.4,Verified
538969,693,34.6,High,Not Eligible,32.3,Verified
538970,704,57.7,Medium,Eligible,38.3,Verified
538971,734,58.4,Medium,Eligible,17.1,Verified
538972,721,55.6,Medium,Eligible,38.4,Verified
538973,662,31.7,High,Not Eligible,36.5,Verified
538974,728,56.8,Medium,Not Eligible,40.1,Verified
538975,662,50.3,High,Not Eligible,31.3,Verified
538976,773,57.1,Medium,Eligible,56.2,Verified
538977,753,72.7,Medium,Eligible,41.8,Verified
538978,726,45.4,High,Not Eligible,27.4,Verified
538979,690,49.2,High,Not Eligible,52.2,Verified
538980,692,56.5,Medium,Eligible,9.5,Verified
538981,623,27.7,High,Not Eligible,22.8,Verified
538982,850,66.4,Medium,Eligible,52.4,Verified
538983,833,84.7,Low,Eligible,13.5,Verified
538984,850,75.2,Low,Eligible,52.1,Verified
538985,815,41.2,High,Not Eligible,51.2,Verified
538986,648,39.8,High,Not Eligible,43.4,Pending
538987,585,27.6,High,Not Eligible,59.3,Rejected
538988,589,50.3,High,Not Eligible,49.3,Verified
538989,837,63.4,Medium,Eligible,57.7,Verified
538990,753,25.6,High,Not Eligible,14.5,Verified
538991,692,53.1,High,Not Eligible,12.8,Verified
538992,667,52.6,High,Not Eligible,19.6,Verified
538993,687,50.1,High,Not Eligible,33.1,Verified
538994,656,55.9,Medium,Eligible,8.1,Verified
538995,759,47.3,High,Not Eligible,25.9,Verified
538996,642,39.8,High,Not Eligible,40.2,Verified
538997,728,58.9,Medium,Eligible,39.0,Pending
538998,580,31.4,High,Not Eligible,55.1,Verified
538999,805,69.6,Medium,Eligible,27.4,Verified
539000,843,83.2,Low,Eligible,11.3,Verified
539001,743,53.5,High,Not Eligible,16.5,Pending
539002,592,38.0,High,Not Eligible,45.0,Verified
539003,575,58.0,Medium,Not Eligible,58.9,Verified
539004,630,53.2,High,Not Eligible,14.3,Verified
539005,669,40.7,High,Not Eligible,28.2,Verified
539006,588,34.4,High,Not Eligible,26.6,Verified
539007,538,10.3,High,Not Eligible,14.8,Verified
539008,716,54.0,High,Not Eligible,60.4,Verified
539009,747,65.2,Medium,Eligible,49.1,Verified
539010,673,68.4,Medium,Eligible,27.8,Verified
539011,743,61.8,Medium,Eligible,59.2,Verified
539012,734,52.2,High,Not Eligible,8.3,Verified
539013,683,60.2,Medium,Eligible,61.4,Verified
539014,760,61.1,Medium,Eligible,60.9,Verified
539015,627,56.4,Medium,Not Eligible,11.7,Pending
539016,649,45.3,High,Not Eligible,20.5,Verified
539017,839,80.1,Low,Eligible,37.0,Verified
539018,581,7.2,High,Not Eligible,44.6,Verified
539019,738,32.5,High,Not Eligible,39.4,Pending
539020,554,8.8,High,Not Eligible,27.1,Verified
539021,773,68.3,Medium,Eligible,26.4,Verified
539022,617,40.4,High,Not Eligible,38.5,Verified
539023,600,46.6,High,Not Eligible,52.6,Verified
539024,617,34.6,High,Not Eligible,11.0,Verified
539025,605,51.4,High,Not Eligible,32.2,Verified
539026,630,44.2,High,Not Eligible,58.1,Pending
539027,850,75.4,Low,Eligible,12.1,Verified
539028,759,71.6,Medium,Eligible,60.9,Verified
539029,539,20.3,High,Not Eligible,29.8,Verified
539030,708,54.1,High,Not Eligible,22.3,Verified
539031,753,52.5,High,Not Eligible,16.9,Verified
539032,665,37.2,High,Not Eligible,38.0,Verified
539033,646,49.6,High,Not Eligible,15.1,Verified
539034,761,51.2,High,Not Eligible,42.0,Verified
539035,509,38.8,High,Not Eligible,39.9,Verified
539036,609,48.8,High,Not Eligible,10.0,Verified
539037,679,20.5,High,Not Eligible,21.8,Verified
539038,719,59.4,Medium,Eligible,38.8,Verified
539039,741,66.3,Medium,Eligible,58.1,Verified
539040,725,69.9,Medium,Eligible,13.1,Verified
539041,636,35.5,High,Not Eligible,54.1,Pending
539042,635,37.9,High,Not Eligible,17.4,Verified
539043,730,55.9,Medium,Eligible,15.9,Verified
539044,741,41.6,High,Not Eligible,29.2,Verified
539045,649,38.8,High,Not Eligible,44.1,Verified
539046,758,73.8,Medium,Eligible,42.3,Verified
539047,569,44.5,High,Not Eligible,36.2,Verified
539048,631,34.5,High,Not Eligible,24.3,Verified
539049,629,37.1,High,Not Eligible,17.8,Verified
539050,650,41.8,High,Not Eligible,48.9,Verified
539051,743,58.3,Medium,Eligible,51.4,Verified
539052,717,49.6,High,Not Eligible,17.7,Verified
539053,707,48.4,High,Not Eligible,27.5,Verified
539054,753,51.1,High,Not Eligible,9.3,Rejected
539055,696,46.0,High,Not Eligible,47.9,Verified
539056,714,49.6,High,Not Eligible,39.3,Verified
539057,824,73.9,Medium,Eligible,50.3,Pending
539058,743,63.0,Medium,Eligible,14.3,Verified
539059,771,72.7,Medium,Eligible,29.4,Verified
539060,724,55.6,Medium,Eligible,17.7,Verified
539061,726,32.9,High,Not Eligible,49.5,Verified
539062,620,33.5,High,Not Eligible,12.7,Verified
539063,710,50.0,High,Not Eligible,58.8,Verified
539064,836,78.6,Low,Eligible,25.3,Pending
539065,687,50.2,High,Not Eligible,13.3,Pending
539066,747,64.1,Medium,Eligible,51.7,Verified
539067,657,42.9,High,Not Eligible,35.0,Verified
539068,719,64.5,Medium,Eligible,52.0,Rejected
539069,822,60.5,Medium,Eligible,57.5,Verified
539070,850,84.2,Low,Eligible,30.2,Verified
539071,705,47.7,High,Not Eligible,42.6,Verified
539072,715,57.3,Medium,Eligible,48.7,Verified
539073,779,53.2,High,Not Eligible,40.4,Verified
539074,750,39.1,High,Not Eligible,35.4,Verified
539075,823,62.6,Medium,Eligible,53.8,Verified
539076,659,53.1,High,Not Eligible,22.1,Verified
539077,680,58.0,Medium,Eligible,24.8,Verified
539078,621,46.1,High,Not Eligible,57.2,Verified
539079,655,24.1,High,Not Eligible,38.2,Verified
539080,679,55.8,Medium,Eligible,34.0,Verified
539081,733,44.3,High,Not Eligible,59.2,Verified
539082,575,12.1,High,Not Eligible,43.1,Verified
539083,691,32.3,High,Not Eligible,39.0,Verified
539084,720,50.2,High,Not Eligible,44.8,Verified
539085,775,68.0,Medium,Eligible,50.2,Verified
539086,561,36.1,High,Not Eligible,44.2,Verified
539087,685,43.4,High,Not Eligible,13.5,Verified
539088,740,42.7,High,Not Eligible,21.2,Verified
539089,784,46.7,High,Not Eligible,14.5,Verified
539090,700,60.1,Medium,Eligible,18.8,Verified
539091,729,55.4,Medium,Eligible,50.9,Pending
539092,611,48.4,High,Not Eligible,38.9,Verified
539093,719,59.0,Medium,Eligible,35.9,Verified
539094,730,59.1,Medium,Eligible,52.8,Verified
539095,715,36.7,High,Not Eligible,34.1,Verified
539096,722,63.0,Medium,Eligible,28.2,Verified
539097,495,20.4,High,Not Eligible,19.6,Verified
539098,731,62.2,Medium,Eligible,23.3,Verified
539099,753,50.5,High,Not Eligible,38.9,Verified
539100,711,50.5,High,Not Eligible,26.0,Verified
539101,653,49.0,High,Not Eligible,32.5,Pending
539102,783,62.0,Medium,Not Eligible,41.3,Verified
539103,731,63.5,Medium,Eligible,36.6,Verified
539104,677,25.4,High,Not Eligible,14.9,Verified
539105,608,58.0,Medium,Not Eligible,38.5,Verified
539106,831,80.3,Low,Eligible,41.0,Verified
539107,727,49.3,High,Not Eligible,25.1,Verified
539108,618,28.9,High,Not Eligible,12.8,Verified
539109,821,74.2,Medium,Eligible,51.1,Verified
539110,534,19.4,High,Not Eligible,31.4,Verified
539111,677,59.6,Medium,Eligible,53.2,Verified
539112,714,57.7,Medium,Eligible,52.9,Verified
539113,753,47.4,High,Not Eligible,59.6,Verified
539114,729,55.7,Medium,Eligible,30.9,Verified
539115,495,23.9,High,Not Eligible,47.4,Verified
539116,621,55.6,Medium,Not Eligible,56.8,Verified
539117,801,64.6,Medium,Eligible,37.1,Verified
539118,587,32.9,High,Not Eligible,10.2,Verified
539119,612,39.0,High,Not Eligible,28.4,Verified
539120,685,49.1,High,Not Eligible,36.8,Verified
539121,760,58.3,Medium,Eligible,48.9,Verified
539122,682,36.2,High,Not Eligible,25.6,Pending
539123,619,38.2,High,Not Eligible,53.7,Verified
539124,619,37.7,High,Not Eligible,39.9,Verified
539125,599,52.5,High,Not Eligible,40.3,Verified
539126,818,64.9,Medium,Eligible,51.0,Verified
539127,611,30.9,High,Not Eligible,55.7,Verified
539128,743,57.5,Medium,Eligible,9.5,Verified
539129,595,54.0,High,Not Eligible,49.1,Verified
539130,809,64.2,Medium,Eligible,28.1,Verified
539131,605,33.2,High,Not Eligible,36.1,Verified
539132,667,34.8,High,Not Eligible,47.8,Verified
539133,789,83.4,Low,Eligible,40.0,Verified
539134,525,16.4,High,Not Eligible,27.6,Verified
539135,729,48.1,High,Not Eligible,19.1,Verified
539136,672,57.1,Medium,Eligible,56.8,Verified
539137,697,40.1,High,Not Eligible,21.4,Verified
539138,587,37.0,High,Not Eligible,25.5,Pending
539139,608,40.2,High,Not Eligible,22.2,Verified
539140,449,30.5,High,Not Eligible,46.6,Verified
539141,654,74.2,Medium,Eligible,54.8,Rejected
539142,592,34.2,High,Not Eligible,56.7,Verified
539143,678,59.9,Medium,Eligible,61.7,Verified
539144,639,30.5,High,Not Eligible,12.1,Verified
539145,673,50.3,High,Not Eligible,18.1,Verified
