app_id,status,reason,approved,rate
530234,Rejected,Policy Review,0,0.0
530235,Rejected,High Risk,0,0.0
530236,Manual Review,High Risk,0,0.0
530237,Rejected,High Risk,0,0.0
530238,Rejected,High Risk,0,0.0
530239,Rejected,High Risk,0,0.0
530240,Rejected,Verification Failed,0,0.0
530241,Rejected,High Risk,0,0.0
530242,Approved,Meets Policy,3193000,11.43
530243,Rejected,High Risk,0,0.0
530244,Rejected,High Risk,0,0.0
530245,Rejected,High Risk,0,0.0
530246,Approved,Meets Policy,421000,13.4
530247,Rejected,High Risk,0,0.0
530248,Rejected,High Risk,0,0.0
530249,Rejected,High Risk,0,0.0
530250,Rejected,High Risk,0,0.0
530251,Approved,Meets Policy,501000,16.94
530252,Rejected,High Risk,0,0.0
530253,Rejected,Policy Review,0,0.0
530254,Rejected,High Risk,0,0.0
530255,Rejected,High Risk,0,0.0
530256,Rejected,High Risk,0,0.0
530257,Approved,Meets Policy,1367000,11.26
530258,Rejected,High Risk,0,0.0
530259,Rejected,High Risk,0,0.0
530260,Rejected,Low Credit Score,0,0.0
530261,Rejected,High Risk,0,0.0
530262,Approved,Meets Policy,481000,16.87
530263,Rejected,High Risk,0,0.0
530264,Approved,Meets Policy,1076000,11.25
530265,Manual Review,Policy Review,0,0.0
530266,Rejected,Verification Failed,0,0.0
530267,Rejected,Low Credit Score,0,0.0
530268,Rejected,Policy Review,0,0.0
530269,Rejected,Low Credit Score,0,0.0
530270,Approved,Meets Policy,4816000,11.28
530271,Rejected,High Risk,0,0.0
530272,Rejected,Verification Failed,0,0.0
530273,Rejected,High Risk,0,0.0
530274,Rejected,Low Income,0,0.0
530275,Rejected,High Risk,0,0.0
530276,Rejected,Low Credit Score,0,0.0
530277,Rejected,High Risk,0,0.0
530278,Approved,Meets Policy,2711000,18.13
530279,Rejected,Verification Failed,0,0.0
530280,Approved,Meets Policy,434000,15.93
530281,Rejected,High Risk,0,0.0
530282,Rejected,High Risk,0,0.0
530283,Rejected,Verification Failed,0,0.0
530284,Rejected,High Risk,0,0.0
530285,Rejected,High Risk,0,0.0
530286,Rejected,Policy Review,0,0.0
530287,Rejected,Low Credit Score,0,0.0
530288,Rejected,High Risk,0,0.0
530289,Rejected,Policy Review,0,0.0
530290,Rejected,Low Income,0,0.0
530291,Rejected,High Risk,0,0.0
530292,Rejected,High Risk,0,0.0
530293,Rejected,Verification Failed,0,0.0
530294,Rejected,High Risk,0,0.0
530295,Rejected,High Risk,0,0.0
530296,Rejected,High Risk,0,0.0
530297,Rejected,High Risk,0,0.0
530298,Rejected,Verification Failed,0,0.0
530299,Rejected,High Risk,0,0.0
530300,Manual Review,High Risk,0,0.0
530301,Approved,Meets Policy,412000,10.06
530302,Manual Review,High Risk,0,0.0
530303,Rejected,Low Income,0,0.0
530304,Rejected,High Risk,0,0.0
530305,Rejected,High Risk,0,0.0
530306,Rejected,Policy Review,0,0.0
530307,Approved,Meets Policy,1585000,17.52
530308,Rejected,High Risk,0,0.0
530309,Rejected,High Risk,0,0.0
530310,Rejected,High Risk,0,0.0
530311,Rejected,Low Credit Score,0,0.0
530312,Approved,Meets Policy,202000,12.89
530313,Rejected,High Risk,0,0.0
530314,Rejected,High Risk,0,0.0
530315,Rejected,High Risk,0,0.0
530316,Rejected,High Risk,0,0.0
530317,Rejected,High Risk,0,0.0
530318,Rejected,Policy Review,0,0.0
530319,Rejected,Low Income,0,0.0
530320,Rejected,Verification Failed,0,0.0
530321,Rejected,Low Credit Score,0,0.0
530322,Rejected,High Risk,0,0.0
530323,Rejected,Low Credit Score,0,0.0
530324,Rejected,Low Credit Score,0,0.0
530325,Approved,Meets Policy,2973000,10.66
530326,Rejected,Low Income,0,0.0
530327,Rejected,Policy Review,0,0.0
530328,Rejected,Policy Review,0,0.0
530329,Manual Review,High Risk,0,0.0
530330,Approved,Meets Policy,4435000,16.93
530331,Approved,Meets Policy,483000,13.33
530332,Rejected,Policy Review,0,0.0
530333,Rejected,Low Income,0,0.0
530334,Rejected,Policy Review,0,0.0
530335,Rejected,High Risk,0,0.0
530336,Rejected,High Risk,0,0.0
530337,Approved,Meets Policy,2942000,14.28
530338,Rejected,High Risk,0,0.0
530339,Approved,Meets Policy,58000,14.36
530340,Rejected,High Risk,0,0.0
530341,Rejected,High Risk,0,0.0
530342,Rejected,Low Credit Score,0,0.0
530343,Rejected,High Risk,0,0.0
530344,Rejected,Low Credit Score,0,0.0
530345,Rejected,High Risk,0,0.0
530346,Rejected,Verification Failed,0,0.0
530347,Rejected,High Risk,0,0.0
530348,Rejected,High Risk,0,0.0
530349,Rejected,Low Income,0,0.0
530350,Rejected,High Risk,0,0.0
530351,Approved,Meets Policy,1410000,14.75
530352,Rejected,High Risk,0,0.0
530353,Rejected,High Risk,0,0.0
530354,Rejected,High Risk,0,0.0
530355,Rejected,Low Credit Score,0,0.0
530356,Rejected,Policy Review,0,0.0
530357,Rejected,Low Credit Score,0,0.0
530358,Rejected,High Risk,0,0.0
530359,Approved,Meets Policy,1064000,10.1
530360,Rejected,High Risk,0,0.0
530361,Rejected,Verification Failed,0,0.0
530362,Rejected,High Risk,0,0.0
530363,Rejected,Policy Review,0,0.0
530364,Rejected,Policy Review,0,0.0
530365,Rejected,High Risk,0,0.0
530366,Rejected,Policy Review,0,0.0
530367,Rejected,High Risk,0,0.0
530368,Approved,Meets Policy,1458000,17.58
530369,Rejected,High Risk,0,0.0
530370,Rejected,High Risk,0,0.0
530371,Rejected,Low Credit Score,0,0.0
530372,Rejected,Policy Review,0,0.0
530373,Rejected,High Risk,0,0.0
530374,Rejected,High Risk,0,0.0
530375,Approved,Meets Policy,683000,11.4
530376,Rejected,Verification Failed,0,0.0
530377,Rejected,High Risk,0,0.0
530378,Rejected,High Risk,0,0.0
530379,Rejected,Low Income,0,0.0
530380,Rejected,High Risk,0,0.0
530381,Rejected,High Risk,0,0.0
530382,Rejected,High Risk,0,0.0
530383,Rejected,Policy Review,0,0.0
530384,Rejected,Verification Failed,0,0.0
530385,Rejected,High Risk,0,0.0
530386,Approved,Meets Policy,75000,12.48
530387,Rejected,High Risk,0,0.0
530388,Rejected,Low Credit Score,0,0.0
530389,Rejected,High Risk,0,0.0
530390,Approved,Meets Policy,1559000,16.39
530391,Approved,Meets Policy,2737000,14.79
530392,Rejected,High Risk,0,0.0
530393,Approved,Meets Policy,386000,18.03
530394,Rejected,High Risk,0,0.0
530395,Rejected,High Risk,0,0.0
530396,Rejected,High Risk,0,0.0
530397,Rejected,Low Credit Score,0,0.0
530398,Rejected,High Risk,0,0.0
530399,Manual Review,High Risk,0,0.0
530400,Rejected,Policy Review,0,0.0
530401,Rejected,High Risk,0,0.0
530402,Rejected,Low Credit Score,0,0.0
530403,Rejected,High Risk,0,0.0
530404,Approved,Meets Policy,426000,10.62
530405,Rejected,Low Credit Score,0,0.0
530406,Rejected,High Risk,0,0.0
530407,Rejected,Policy Review,0,0.0
530408,Rejected,High Risk,0,0.0
530409,Rejected,High Risk,0,0.0
530410,Rejected,High Risk,0,0.0
530411,Rejected,Policy Review,0,0.0
530412,Rejected,High Risk,0,0.0
530413,Rejected,Verification Failed,0,0.0
530414,Approved,Meets Policy,272000,10.77
530415,Rejected,High Risk,0,0.0
530416,Rejected,High Risk,0,0.0
530417,Rejected,High Risk,0,0.0
530418,Rejected,High Risk,0,0.0
530419,Rejected,Policy Review,0,0.0
530420,Rejected,Policy Review,0,0.0
530421,Rejected,Low Credit Score,0,0.0
530422,Rejected,High Risk,0,0.0
530423,Rejected,High Risk,0,0.0
530424,Rejected,High Risk,0,0.0
530425,Rejected,High Risk,0,0.0
530426,Rejected,High Risk,0,0.0
530427,Rejected,Low Credit Score,0,0.0
530428,Rejected,High Risk,0,0.0
530429,Manual Review,High Risk,0,0.0
530430,Rejected,Low Credit Score,0,0.0
530431,Approved,Meets Policy,176000,17.12
530432,Rejected,High Risk,0,0.0
530433,Rejected,Policy Review,0,0.0
530434,Rejected,High Risk,0,0.0
530435,Rejected,Low Credit Score,0,0.0
530436,Approved,Meets Policy,3205000,15.41
530437,Rejected,High Risk,0,0.0
530438,Rejected,Low Credit Score,0,0.0
530439,Rejected,High Risk,0,0.0
530440,Rejected,Policy Review,0,0.0
530441,Approved,Meets Policy,3076000,8.91
530442,Rejected,High Risk,0,0.0
530443,Rejected,High Risk,0,0.0
530444,Manual Review,Policy Review,0,0.0
530445,Rejected,High Risk,0,0.0
530446,Rejected,High Risk,0,0.0
530447,Rejected,Policy Review,0,0.0
530448,Manual Review,High Risk,0,0.0
530449,Manual Review,High Risk,0,0.0
530450,Rejected,Low Income,0,0.0
530451,Approved,Meets Policy,1257000,12.96
530452,Rejected,High Risk,0,0.0
530453,Rejected,Low Income,0,0.0
530454,Rejected,High Risk,0,0.0
530455,Approved,Meets Policy,123000,12.04
530456,Rejected,High Risk,0,0.0
530457,Rejected,Low Credit Score,0,0.0
530458,Approved,Meets Policy,2450000,10.49
530459,Rejected,High Risk,0,0.0
530460,Approved,Meets Policy,260000,9.53
530461,Rejected,High Risk,0,0.0
530462,Rejected,High Risk,0,0.0
530463,Rejected,High Risk,0,0.0
530464,Rejected,High Risk,0,0.0
530465,Rejected,High Risk,0,0.0
530466,Rejected,High Risk,0,0.0
530467,Approved,Meets Policy,342000,16.61
530468,Rejected,High Risk,0,0.0
530469,Rejected,High Risk,0,0.0
530470,Rejected,Low Credit Score,0,0.0
530471,Approved,Meets Policy,4200000,13.45
530472,Rejected,High Risk,0,0.0
530473,Rejected,Policy Review,0,0.0
530474,Rejected,High Risk,0,0.0
530475,Approved,Meets Policy,1978000,10.67
530476,Rejected,High Risk,0,0.0
530477,Manual Review,High Risk,0,0.0
530478,Approved,Meets Policy,452000,13.82
530479,Rejected,Verification Failed,0,0.0
530480,Rejected,High Risk,0,0.0
530481,Manual Review,Low Income,0,0.0
530482,Approved,Meets Policy,581000,10.08
530483,Approved,Meets Policy,211000,8.67
530484,Rejected,High Risk,0,0.0
530485,Rejected,Policy Review,0,0.0
530486,Rejected,Policy Review,0,0.0
530487,Rejected,High Risk,0,0.0
530488,Rejected,High Risk,0,0.0
530489,Approved,Meets Policy,310000,10.2
530490,Rejected,High Risk,0,0.0
530491,Rejected,High Risk,0,0.0
530492,Rejected,High Risk,0,0.0
530493,Rejected,Policy Review,0,0.0
530494,Rejected,High Risk,0,0.0
530495,Rejected,High Risk,0,0.0
530496,Approved,Meets Policy,598000,14.75
530497,Approved,Meets Policy,73000,10.93
530498,Rejected,Low Credit Score,0,0.0
530499,Rejected,High Risk,0,0.0
530500,Rejected,Low Credit Score,0,0.0
530501,Rejected,Low Credit Score,0,0.0
530502,Approved,Meets Policy,1111000,11.56
530503,Rejected,Low Credit Score,0,0.0
530504,Rejected,High Risk,0,0.0
530505,Rejected,Policy Review,0,0.0
530506,Approved,Meets Policy,382000,14.94
530507,Rejected,High Risk,0,0.0
530508,Rejected,Policy Review,0,0.0
530509,Rejected,Policy Review,0,0.0
530510,Rejected,Policy Review,0,0.0
530511,Manual Review,High Risk,0,0.0
530512,Rejected,High Risk,0,0.0
530513,Approved,Meets Policy,955000,9.39
530514,Approved,Meets Policy,733000,14.58
530515,Rejected,High Risk,0,0.0
530516,Rejected,High Risk,0,0.0
530517,Rejected,Low Credit Score,0,0.0
530518,Rejected,Low Credit Score,0,0.0
530519,Rejected,High Risk,0,0.0
530520,Rejected,High Risk,0,0.0
530521,Rejected,High Risk,0,0.0
530522,Rejected,High Risk,0,0.0
530523,Rejected,High Risk,0,0.0
530524,Rejected,Policy Review,0,0.0
530525,Rejected,High Risk,0,0.0
530526,Rejected,High Risk,0,0.0
530527,Rejected,High Risk,0,0.0
530528,Rejected,High Risk,0,0.0
530529,Rejected,Low Credit Score,0,0.0
530530,Rejected,Policy Review,0,0.0
530531,Rejected,Low Credit Score,0,0.0
530532,Rejected,Policy Review,0,0.0
530533,Rejected,High Risk,0,0.0
530534,Rejected,Policy Review,0,0.0
530535,Rejected,High Risk,0,0.0
530536,Rejected,High Risk,0,0.0
530537,Rejected,Policy Review,0,0.0
530538,Rejected,High Risk,0,0.0
530539,Rejected,Policy Review,0,0.0
530540,Rejected,High Risk,0,0.0
530541,Approved,Meets Policy,1090000,15.94
530542,Rejected,Policy Review,0,0.0
530543,Manual Review,High Risk,0,0.0
530544,Rejected,High Risk,0,0.0
530545,Rejected,Low Credit Score,0,0.0
530546,Rejected,High Risk,0,0.0
530547,Approved,Meets Policy,481000,13.92
530548,Rejected,Policy Review,0,0.0
530549,Rejected,Verification Failed,0,0.0
530550,Approved,Meets Policy,700000,10.69
530551,Rejected,Policy Review,0,0.0
530552,Rejected,High Risk,0,0.0
530553,Rejected,High Risk,0,0.0
530554,Rejected,High Risk,0,0.0
530555,Rejected,High Risk,0,0.0
530556,Rejected,Low Credit Score,0,0.0
530557,Rejected,Policy Review,0,0.0
530558,Rejected,High Risk,0,0.0
530559,Rejected,High Risk,0,0.0
530560,Rejected,High Risk,0,0.0
530561,Rejected,High Risk,0,0.0
530562,Rejected,High Risk,0,0.0
530563,Rejected,Low Credit Score,0,0.0
530564,Manual Review,High Risk,0,0.0
530565,Rejected,Low Income,0,0.0
530566,Approved,Meets Policy,540000,15.35
530567,Approved,Meets Policy,1764000,16.9
530568,Rejected,High Risk,0,0.0
530569,Rejected,Low Credit Score,0,0.0
530570,Approved,Meets Policy,4213000,12.23
530571,Rejected,Policy Review,0,0.0
530572,Approved,Meets Policy,3116000,13.79
530573,Rejected,High Risk,0,0.0
530574,Rejected,High Risk,0,0.0
530575,Manual Review,High Risk,0,0.0
530576,Approved,Meets Policy,3390000,17.87
530577,Rejected,Verification Failed,0,0.0
530578,Approved,Meets Policy,399000,11.67
530579,Rejected,Policy Review,0,0.0
530580,Rejected,High Risk,0,0.0
530581,Rejected,High Risk,0,0.0
530582,Rejected,High Risk,0,0.0
530583,Rejected,High Risk,0,0.0
530584,Rejected,High Risk,0,0.0
530585,Rejected,High Risk,0,0.0
530586,Approved,Meets Policy,387000,9.91
530587,Rejected,High Risk,0,0.0
530588,Approved,Meets Policy,91000,9.6
530589,Rejected,High Risk,0,0.0
530590,Rejected,Low Income,0,0.0
530591,Rejected,High Risk,0,0.0
530592,Manual Review,Policy Review,0,0.0
530593,Rejected,High Risk,0,0.0
530594,Rejected,High Risk,0,0.0
530595,Rejected,High Risk,0,0.0
530596,Rejected,Policy Review,0,0.0
530597,Rejected,High Risk,0,0.0
530598,Rejected,Low Credit Score,0,0.0
530599,Rejected,High Risk,0,0.0
530600,Rejected,High Risk,0,0.0
530601,Manual Review,High Risk,0,0.0
530602,Rejected,High Risk,0,0.0
530603,Rejected,Policy Review,0,0.0
530604,Approved,Meets Policy,265000,17.35
530605,Rejected,High Risk,0,0.0
530606,Rejected,Low Credit Score,0,0.0
530607,Rejected,High Risk,0,0.0
530608,Rejected,High Risk,0,0.0
530609,Rejected,High Risk,0,0.0
530610,Rejected,High Risk,0,0.0
530611,Rejected,Low Credit Score,0,0.0
530612,Rejected,High Risk,0,0.0
530613,Rejected,High Risk,0,0.0
530614,Approved,Meets Policy,1803000,10.88
530615,Rejected,Policy Review,0,0.0
530616,Rejected,Policy Review,0,0.0
530617,Approved,Meets Policy,322000,13.84
530618,Approved,Meets Policy,1240000,17.84
530619,Rejected,Low Credit Score,0,0.0
530620,Rejected,Low Credit Score,0,0.0
530621,Rejected,High Risk,0,0.0
530622,Rejected,Verification Failed,0,0.0
530623,Rejected,High Risk,0,0.0
530624,Rejected,Policy Review,0,0.0
530625,Manual Review,Policy Review,0,0.0
530626,Approved,Meets Policy,1512000,10.61
530627,Rejected,High Risk,0,0.0
530628,Rejected,Low Income,0,0.0
530629,Rejected,Policy Review,0,0.0
530630,Rejected,High Risk,0,0.0
530631,Rejected,Verification Failed,0,0.0
530632,Rejected,Verification Failed,0,0.0
530633,Rejected,High Risk,0,0.0
530634,Manual Review,Low Credit Score,0,0.0
530635,Rejected,Policy Review,0,0.0
530636,Rejected,High Risk,0,0.0
530637,Approved,Meets Policy,2472000,12.35
530638,Approved,Meets Policy,58000,13.38
530639,Rejected,High Risk,0,0.0
530640,Rejected,Low Credit Score,0,0.0
530641,Rejected,High Risk,0,0.0
530642,Rejected,High Risk,0,0.0
530643,Rejected,High Risk,0,0.0
530644,Rejected,High Risk,0,0.0
530645,Rejected,High Risk,0,0.0
530646,Rejected,High Risk,0,0.0
530647,Rejected,High Risk,0,0.0
530648,Rejected,High Risk,0,0.0
530649,Rejected,High Risk,0,0.0
530650,Rejected,High Risk,0,0.0
530651,Approved,Meets Policy,380000,9.7
530652,Rejected,High Risk,0,0.0
530653,Approved,Meets Policy,2010000,11.31
530654,Rejected,High Risk,0,0.0
530655,Rejected,High Risk,0,0.0
530656,Rejected,Policy Review,0,0.0
530657,Rejected,Verification Failed,0,0.0
530658,Manual Review,High Risk,0,0.0
530659,Rejected,Low Credit Score,0,0.0
530660,Rejected,High Risk,0,0.0
530661,Rejected,Verification Failed,0,0.0
530662,Approved,Meets Policy,563000,13.23
530663,Rejected,High Risk,0,0.0
530664,Rejected,High Risk,0,0.0
530665,Rejected,High Risk,0,0.0
530666,Rejected,Policy Review,0,0.0
530667,Approved,Meets Policy,2463000,16.22
530668,Approved,Meets Policy,438000,16.29
530669,Rejected,High Risk,0,0.0
530670,Rejected,High Risk,0,0.0
530671,Rejected,Low Credit Score,0,0.0
530672,Rejected,High Risk,0,0.0
530673,Rejected,Low Credit Score,0,0.0
530674,Rejected,High Risk,0,0.0
530675,Rejected,Policy Review,0,0.0
530676,Rejected,High Risk,0,0.0
530677,Approved,Meets Policy,408000,10.18
530678,Rejected,High Risk,0,0.0
530679,Rejected,High Risk,0,0.0
530680,Rejected,Low Income,0,0.0
530681,Rejected,High Risk,0,0.0
530682,Rejected,Low Credit Score,0,0.0
530683,Rejected,Low Credit Score,0,0.0
530684,Rejected,High Risk,0,0.0
530685,Rejected,High Risk,0,0.0
530686,Rejected,High Risk,0,0.0
530687,Rejected,High Risk,0,0.0
530688,Rejected,High Risk,0,0.0
530689,Rejected,Low Credit Score,0,0.0
530690,Rejected,High Risk,0,0.0
530691,Rejected,High Risk,0,0.0
530692,Rejected,High Risk,0,0.0
530693,Rejected,High Risk,0,0.0
530694,Rejected,High Risk,0,0.0
530695,Rejected,High Risk,0,0.0
530696,Rejected,High Risk,0,0.0
530697,Rejected,High Risk,0,0.0
530698,Rejected,Policy Review,0,0.0
530699,Rejected,High Risk,0,0.0
530700,Approved,Meets Policy,1235000,13.74
530701,Manual Review,High Risk,0,0.0
530702,Manual Review,Verification Failed,0,0.0
530703,Rejected,High Risk,0,0.0
530704,Rejected,High Risk,0,0.0
530705,Rejected,High Risk,0,0.0
530706,Rejected,High Risk,0,0.0
530707,Rejected,High Risk,0,0.0
530708,Rejected,High Risk,0,0.0
530709,Rejected,High Risk,0,0.0
530710,Rejected,High Risk,0,0.0
530711,Rejected,High Risk,0,0.0
530712,Rejected,Low Credit Score,0,0.0
530713,Manual Review,High Risk,0,0.0
530714,Rejected,High Risk,0,0.0
530715,Rejected,High Risk,0,0.0
530716,Approved,Meets Policy,2245000,12.53
530717,Rejected,High Risk,0,0.0
530718,Rejected,High Risk,0,0.0
530719,Rejected,Policy Review,0,0.0
530720,Rejected,Low Credit Score,0,0.0
530721,Approved,Meets Policy,424000,10.1
530722,Approved,Meets Policy,668000,18.09
530723,Rejected,High Risk,0,0.0
530724,Rejected,High Risk,0,0.0
530725,Approved,Meets Policy,193000,12.71
530726,Rejected,High Risk,0,0.0
530727,Rejected,Low Income,0,0.0
530728,Approved,Meets Policy,2016000,13.79
530729,Rejected,Policy Review,0,0.0
530730,Rejected,High Risk,0,0.0
530731,Rejected,High Risk,0,0.0
530732,Rejected,High Risk,0,0.0
530733,Approved,Meets Policy,2747000,15.72
530734,Rejected,High Risk,0,0.0
530735,Rejected,High Risk,0,0.0
530736,Rejected,High Risk,0,0.0
530737,Rejected,High Risk,0,0.0
530738,Rejected,Verification Failed,0,0.0
530739,Rejected,High Risk,0,0.0
530740,Rejected,High Risk,0,0.0
530741,Approved,Meets Policy,376000,17.24
530742,Rejected,Low Income,0,0.0
530743,Rejected,Verification Failed,0,0.0
530744,Rejected,High Risk,0,0.0
530745,Approved,Meets Policy,190000,17.1
530746,Approved,Meets Policy,276000,11.88
530747,Rejected,Verification Failed,0,0.0
530748,Rejected,Verification Failed,0,0.0
530749,Manual Review,High Risk,0,0.0
530750,Rejected,Low Credit Score,0,0.0
530751,Rejected,High Risk,0,0.0
530752,Rejected,High Risk,0,0.0
530753,Rejected,High Risk,0,0.0
530754,Manual Review,High Risk,0,0.0
530755,Rejected,High Risk,0,0.0
530756,Rejected,High Risk,0,0.0
530757,Rejected,High Risk,0,0.0
530758,Approved,Meets Policy,64000,13.16
530759,Rejected,Low Credit Score,0,0.0
530760,Rejected,High Risk,0,0.0
530761,Rejected,High Risk,0,0.0
530762,Rejected,High Risk,0,0.0
530763,Approved,Meets Policy,406000,13.61
530764,Rejected,High Risk,0,0.0
530765,Rejected,Low Credit Score,0,0.0
530766,Rejected,Low Credit Score,0,0.0
530767,Rejected,High Risk,0,0.0
530768,Rejected,Low Income,0,0.0
530769,Approved,Meets Policy,575000,16.63
530770,Manual Review,Policy Review,0,0.0
530771,Approved,Meets Policy,2734000,9.56
530772,Rejected,High Risk,0,0.0
530773,Rejected,High Risk,0,0.0
530774,Approved,Meets Policy,1320000,12.53
530775,Approved,Meets Policy,1156000,10.61
530776,Rejected,Low Credit Score,0,0.0
530777,Rejected,High Risk,0,0.0
530778,Approved,Meets Policy,828000,18.24
530779,Rejected,Low Credit Score,0,0.0
530780,Rejected,High Risk,0,0.0
530781,Approved,Meets Policy,958000,18.02
530782,Rejected,High Risk,0,0.0
530783,Rejected,Policy Review,0,0.0
530784,Rejected,High Risk,0,0.0
530785,Rejected,High Risk,0,0.0
530786,Rejected,High Risk,0,0.0
530787,Approved,Meets Policy,1114000,14.98
530788,Rejected,Policy Review,0,0.0
530789,Rejected,Policy Review,0,0.0
530790,Manual Review,High Risk,0,0.0
530791,Rejected,Policy Review,0,0.0
530792,Manual Review,High Risk,0,0.0
530793,Rejected,Policy Review,0,0.0
530794,Approved,Meets Policy,401000,15.12
530795,Rejected,High Risk,0,0.0
530796,Rejected,Policy Review,0,0.0
530797,Rejected,High Risk,0,0.0
530798,Rejected,High Risk,0,0.0
530799,Rejected,High Risk,0,0.0
530800,Rejected,High Risk,0,0.0
530801,Rejected,High Risk,0,0.0
530802,Rejected,Low Credit Score,0,0.0
530803,Approved,Meets Policy,3529000,15.61
530804,Rejected,High Risk,0,0.0
530805,Rejected,Low Credit Score,0,0.0
530806,Rejected,High Risk,0,0.0
530807,Rejected,Low Income,0,0.0
530808,Rejected,High Risk,0,0.0
530809,Rejected,High Risk,0,0.0
530810,Rejected,High Risk,0,0.0
530811,Rejected,High Risk,0,0.0
530812,Rejected,Low Credit Score,0,0.0
530813,Rejected,Policy Review,0,0.0
530814,Rejected,High Risk,0,0.0
530815,Approved,Meets Policy,701000,16.11
530816,Rejected,Policy Review,0,0.0
530817,Rejected,High Risk,0,0.0
530818,Approved,Meets Policy,2108000,15.63
530819,Rejected,Policy Review,0,0.0
530820,Rejected,Policy Review,0,0.0
530821,Rejected,High Risk,0,0.0
530822,Rejected,Low Income,0,0.0
530823,Rejected,High Risk,0,0.0
530824,Rejected,Policy Review,0,0.0
530825,Rejected,High Risk,0,0.0
530826,Rejected,Low Credit Score,0,0.0
530827,Rejected,Policy Review,0,0.0
530828,Manual Review,Policy Review,0,0.0
530829,Rejected,High Risk,0,0.0
530830,Rejected,Policy Review,0,0.0
530831,Rejected,High Risk,0,0.0
530832,Approved,Meets Policy,2131000,8.95
530833,Rejected,Low Credit Score,0,0.0
530834,Rejected,High Risk,0,0.0
530835,Rejected,High Risk,0,0.0
530836,Rejected,Policy Review,0,0.0
530837,Approved,Meets Policy,678000,16.96
530838,Rejected,Low Credit Score,0,0.0
530839,Approved,Meets Policy,1965000,12.78
530840,Approved,Meets Policy,325000,14.7
530841,Rejected,Policy Review,0,0.0
530842,Rejected,High Risk,0,0.0
530843,Rejected,Policy Review,0,0.0
530844,Rejected,High Risk,0,0.0
530845,Manual Review,Policy Review,0,0.0
530846,Rejected,High Risk,0,0.0
530847,Approved,Meets Policy,452000,10.0
530848,Rejected,High Risk,0,0.0
530849,Rejected,Verification Failed,0,0.0
530850,Manual Review,Policy Review,0,0.0
530851,Rejected,High Risk,0,0.0
530852,Rejected,High Risk,0,0.0
530853,Rejected,High Risk,0,0.0
530854,Rejected,High Risk,0,0.0
530855,Rejected,High Risk,0,0.0
530856,Approved,Meets Policy,791000,11.28
530857,Rejected,Low Credit Score,0,0.0
530858,Rejected,High Risk,0,0.0
530859,Rejected,Policy Review,0,0.0
530860,Rejected,Policy Review,0,0.0
530861,Rejected,Low Credit Score,0,0.0
530862,Rejected,High Risk,0,0.0
530863,Rejected,High Risk,0,0.0
530864,Rejected,Low Credit Score,0,0.0
530865,Approved,Meets Policy,883000,15.54
530866,Rejected,High Risk,0,0.0
530867,Rejected,High Risk,0,0.0
530868,Rejected,High Risk,0,0.0
530869,Rejected,Policy Review,0,0.0
530870,Rejected,High Risk,0,0.0
530871,Rejected,Low Credit Score,0,0.0
530872,Rejected,High Risk,0,0.0
530873,Rejected,High Risk,0,0.0
530874,Rejected,High Risk,0,0.0
530875,Rejected,Verification Failed,0,0.0
530876,Rejected,Policy Review,0,0.0
530877,Rejected,High Risk,0,0.0
530878,Rejected,High Risk,0,0.0
530879,Rejected,High Risk,0,0.0
530880,Rejected,High Risk,0,0.0
530881,Rejected,Policy Review,0,0.0
530882,Rejected,High Risk,0,0.0
530883,Manual Review,Low Credit Score,0,0.0
530884,Rejected,Low Credit Score,0,0.0
530885,Approved,Meets Policy,1460000,9.82
530886,Rejected,High Risk,0,0.0
530887,Approved,Meets Policy,155000,13.37
530888,Rejected,High Risk,0,0.0
530889,Approved,Meets Policy,938000,11.19
530890,Rejected,Policy Review,0,0.0
530891,Rejected,Policy Review,0,0.0
530892,Approved,Meets Policy,527000,11.45
530893,Rejected,High Risk,0,0.0
530894,Rejected,High Risk,0,0.0
530895,Manual Review,High Risk,0,0.0
530896,Approved,Meets Policy,4581000,13.41
530897,Rejected,High Risk,0,0.0
530898,Rejected,High Risk,0,0.0
530899,Rejected,High Risk,0,0.0
530900,Rejected,Low Credit Score,0,0.0
530901,Approved,Meets Policy,211000,15.56
530902,Rejected,High Risk,0,0.0
530903,Rejected,High Risk,0,0.0
530904,Approved,Meets Policy,208000,12.22
530905,Manual Review,High Risk,0,0.0
530906,Rejected,High Risk,0,0.0
530907,Rejected,Low Credit Score,0,0.0
530908,Rejected,High Risk,0,0.0
530909,Rejected,High Risk,0,0.0
530910,Rejected,High Risk,0,0.0
530911,Rejected,High Risk,0,0.0
530912,Rejected,Low Income,0,0.0
530913,Rejected,High Risk,0,0.0
530914,Approved,Meets Policy,2060000,15.21
530915,Rejected,High Risk,0,0.0
530916,Approved,Meets Policy,357000,13.2
530917,Rejected,Low Credit Score,0,0.0
530918,Rejected,Policy Review,0,0.0
530919,Rejected,Verification Failed,0,0.0
530920,Rejected,Policy Review,0,0.0
530921,Rejected,Verification Failed,0,0.0
530922,Rejected,High Risk,0,0.0
530923,Rejected,High Risk,0,0.0
530924,Approved,Meets Policy,344000,12.42
530925,Rejected,Low Credit Score,0,0.0
530926,Rejected,Low Credit Score,0,0.0
530927,Rejected,High Risk,0,0.0
530928,Rejected,Low Income,0,0.0
530929,Rejected,Low Credit Score,0,0.0
530930,Approved,Meets Policy,555000,8.85
530931,Rejected,High Risk,0,0.0
530932,Approved,Meets Policy,406000,12.64
