app_id,id,type,amount,tenure,channel
530110,122464,Home,2985000,84,Branch
530111,120740,Personal,105000,12,Website
530112,137339,Auto,1417000,84,Website
530113,125419,Business,2506000,24,Mobile App
530114,133280,Personal,319000,24,Mobile App
530115,115965,Personal,299000,12,Branch
530116,110341,Personal,70000,60,Mobile App
530117,100394,Business,1584000,84,Mobile App
530118,101803,Business,2667000,120,Partner
530119,107695,Personal,64000,84,Branch
530120,134272,Business,1979000,48,Mobile App
530121,105911,Education,1458000,12,Partner
530122,138697,Business,2624000,12,Website
530123,109765,Home,4903000,60,Partner
530124,114059,Home,3074000,36,Partner
530125,103974,Education,476000,12,Mobile App
530126,129412,Personal,183000,60,Branch
530127,138032,Education,629000,60,Branch
530128,118097,Home,4545000,24,Website
530129,102561,Education,649000,120,Partner
530130,120841,Auto,309000,60,Website
530131,121307,Auto,1584000,36,Branch
530132,105941,Personal,71000,120,Branch
530133,102817,Education,1293000,36,Mobile App
530134,113348,Personal,113000,84,Website
530135,137574,Auto,1108000,36,Mobile App
530136,118706,Auto,717000,60,Mobile App
530137,130298,Personal,506000,24,Branch
530138,136486,Home,3516000,36,Website
530139,138904,Business,1475000,36,Mobile App
530140,139698,Personal,249000,24,Branch
530141,132243,Personal,509000,120,Website
530142,108010,Home,1015000,36,Website
530143,122639,Personal,125000,120,Mobile App
530144,130566,Home,3710000,48,Branch
530145,129399,Education,418000,120,Mobile App
530146,121302,Education,299000,48,Branch
530147,106792,Home,4527000,36,Branch
530148,138569,Personal,546000,120,Website
530149,113743,Personal,176000,12,Website
530150,139868,Personal,126000,48,Branch
530151,123442,Auto,1298000,36,Branch
530152,125933,Personal,113000,120,Partner
530153,134309,Business,1244000,60,Mobile App
530154,110732,Business,2789000,48,Website
530155,106703,Auto,637000,24,Branch
530156,136051,Auto,827000,60,Branch
530157,132407,Business,511000,36,Website
530158,114775,Home,3815000,36,Mobile App
530159,119629,Education,1042000,60,Website
530160,130486,Business,1545000,60,Branch
530161,122689,Home,1638000,60,Mobile App
530162,110623,Home,2912000,120,Mobile App
530163,130294,Business,2260000,84,Branch
530164,134484,Personal,459000,36,Mobile App
530165,119746,Business,1030000,120,Branch
530166,117098,Auto,259000,48,Branch
530167,121800,Personal,237000,60,Branch
530168,139502,Education,946000,12,Branch
530169,138664,Business,2334000,12,Website
530170,122413,Auto,1748000,24,Website
530171,100792,Personal,501000,120,Mobile App
530172,126091,Business,1069000,36,Mobile App
530173,122136,Education,819000,84,Mobile App
530174,135355,Personal,457000,60,Branch
530175,118529,Auto,288000,36,Mobile App
530176,119593,Personal,441000,12,Mobile App
530177,112828,Personal,61000,36,Website
530178,134413,Personal,370000,48,Branch
530179,110715,Business,2479000,24,Partner
530180,105384,Home,4905000,84,Mobile App
530181,120582,Auto,734000,60,Branch
530182,117938,Business,696000,36,Website
530183,111404,Personal,178000,48,Branch
530184,117707,Personal,72000,48,Mobile App
530185,136804,Personal,484000,48,Branch
530186,121231,Auto,1620000,12,Mobile App
530187,111527,Personal,262000,120,Mobile App
530188,123510,Home,4819000,60,Mobile App
530189,133421,Personal,430000,36,Branch
530190,113003,Personal,187000,60,Mobile App
530191,107598,Personal,324000,60,Website
530192,121694,Education,205000,60,Partner
530193,110230,Auto,433000,120,Website
530194,108290,Personal,190000,60,Mobile App
530195,124421,Education,1360000,60,Branch
530196,100406,Auto,651000,84,Mobile App
530197,101255,Personal,169000,36,Mobile App
530198,104068,Personal,271000,48,Branch
530199,107731,Personal,570000,12,Mobile App
530200,137806,Business,461000,36,Branch
530201,111454,Business,2547000,84,Website
530202,109980,Business,2641000,24,Mobile App
530203,100694,Home,3390000,48,Branch
530204,112293,Auto,305000,120,Mobile App
530205,131898,Personal,551000,84,Branch
530206,107143,Personal,312000,48,Website
530207,139981,Personal,565000,24,Branch
530208,133383,Business,2652000,48,Branch
530209,103103,Education,604000,24,Branch
530210,136692,Business,2735000,24,Partner
530211,139647,Education,376000,36,Partner
530212,107947,Auto,1144000,120,Website
530213,126651,Auto,1171000,12,Mobile App
530214,133067,Auto,849000,120,Branch
530215,107105,Auto,1313000,48,Mobile App
530216,109009,Personal,440000,120,Branch
530217,124208,Auto,218000,60,Website
530218,101979,Business,376000,12,Website
530219,104007,Home,1856000,84,Mobile App
530220,102372,Home,1709000,12,Website
530221,106548,Education,1343000,60,Website
530222,122827,Home,3982000,120,Partner
530223,123792,Auto,1175000,60,Website
530224,106260,Personal,214000,12,Website
530225,123151,Personal,557000,12,Mobile App
530226,124666,Personal,267000,48,Partner
530227,104781,Personal,88000,36,Partner
530228,120676,Personal,578000,120,Branch
530229,104062,Business,2301000,84,Mobile App
530230,122504,Business,2117000,84,Website
530231,123128,Home,2449000,48,Mobile App
530232,137117,Personal,489000,48,Partner
530233,128360,Personal,226000,36,Branch
530234,113694,Personal,410000,120,Website
530235,138480,Home,1939000,84,Website
530236,108415,Personal,477000,48,Website
530237,132001,Personal,546000,48,Mobile App
530238,121367,Home,2704000,12,Website
530239,114739,Business,1849000,36,Branch
530240,114076,Personal,428000,36,Branch
530241,117757,Business,1600000,120,Branch
530242,123445,Home,3680000,24,Branch
530243,135399,Personal,289000,84,Partner
530244,111177,Home,3214000,120,Website
530245,100984,Business,1566000,24,Partner
530246,108982,Personal,469000,24,Website
530247,123324,Personal,572000,84,Mobile App
530248,109217,Home,3821000,120,Partner
530249,115746,Auto,246000,36,Partner
530250,111054,Home,2265000,12,Mobile App
530251,103605,Personal,553000,60,Website
530252,113867,Home,4381000,12,Mobile App
530253,118476,Personal,180000,120,Mobile App
530254,123114,Personal,351000,12,Branch
530255,121576,Personal,347000,60,Branch
530256,107975,Education,1233000,84,Branch
530257,127578,Business,1389000,60,Partner
530258,124959,Home,845000,36,Mobile App
530259,104443,Personal,393000,12,Branch
530260,111179,Home,3782000,48,Partner
530261,105655,Home,1028000,60,Branch
530262,101390,Business,518000,60,Branch
530263,108087,Home,2989000,84,Branch
530264,118081,Auto,1238000,24,Mobile App
530265,127112,Home,4262000,60,Branch
530266,133366,Education,1099000,36,Website
530267,131420,Personal,260000,84,Partner
530268,129433,Personal,328000,84,Mobile App
530269,113838,Auto,1138000,36,Branch
530270,126736,Home,4922000,24,Website
530271,132295,Business,2479000,12,Website
530272,105681,Education,390000,12,Website
530273,114681,Home,4227000,36,Partner
530274,125120,Education,325000,84,Website
530275,121569,Personal,365000,84,Website
530276,104163,Personal,282000,48,Branch
530277,108058,Auto,1080000,36,Website
530278,110302,Home,2845000,120,Website
530279,105691,Home,782000,24,Mobile App
530280,117044,Personal,476000,48,Website
530281,136213,Education,1421000,24,Partner
530282,111317,Business,2904000,36,Mobile App
530283,102866,Auto,394000,120,Partner
530284,124072,Education,591000,24,Partner
530285,127749,Business,1770000,60,Mobile App
530286,116744,Personal,467000,120,Website
530287,137499,Education,680000,12,Website
530288,112724,Personal,399000,120,Website
530289,137965,Home,3330000,84,Branch
530290,137008,Home,4911000,120,Branch
530291,125485,Personal,483000,60,Website
530292,129148,Home,4743000,24,Website
530293,108976,Business,2636000,24,Branch
530294,100146,Education,151000,12,Website
530295,130049,Auto,411000,48,Branch
530296,108308,Home,990000,84,Website
530297,134217,Personal,387000,84,Branch
530298,103008,Personal,489000,60,Mobile App
530299,126207,Home,1349000,24,Mobile App
530300,126881,Home,3805000,12,Branch
530301,107670,Home,463000,84,Mobile App
530302,103981,Home,1007000,120,Mobile App
530303,132055,Personal,289000,120,Branch
530304,117904,Home,394000,12,Mobile App
530305,116623,Home,4973000,120,Branch
530306,121976,Auto,1555000,60,Mobile App
530307,106775,Auto,1684000,12,Mobile App
530308,134615,Personal,111000,60,Mobile App
530309,131569,Auto,703000,24,Branch
530310,111496,Home,1640000,24,Mobile App
530311,137769,Home,3857000,48,Mobile App
530312,137207,Personal,210000,36,Mobile App
530313,124238,Personal,542000,48,Branch
530314,113750,Business,957000,36,Partner
530315,112832,Home,3201000,12,Mobile App
530316,100436,Personal,402000,36,Website
530317,135382,Home,3677000,60,Website
530318,138993,Home,2807000,84,Partner
530319,138120,Personal,293000,120,Branch
530320,103784,Personal,176000,60,Website
530321,123033,Personal,331000,24,Branch
530322,123208,Business,1628000,12,Mobile App
530323,125996,Home,367000,12,Mobile App
530324,108924,Home,2931000,48,Mobile App
530325,107213,Home,3143000,12,Mobile App
530326,123718,Personal,431000,48,Website
530327,127103,Education,108000,24,Mobile App
530328,109667,Home,4291000,120,Branch
530329,133971,Business,2791000,48,Branch
530330,112031,Home,4730000,36,Branch
530331,135251,Personal,498000,12,Mobile App
530332,105888,Personal,194000,60,Website
530333,135774,Personal,309000,60,Branch
530334,124391,Auto,358000,48,Website
530335,118361,Business,2684000,60,Partner
530336,132151,Personal,561000,24,Website
530337,120093,Home,3455000,120,Branch
530338,114869,Personal,184000,48,Mobile App
530339,108116,Personal,60000,24,Website
530340,110344,Personal,482000,24,Website
530341,110502,Education,136000,120,Mobile App
530342,125251,Personal,183000,84,Branch
530343,137129,Auto,1357000,120,Partner
530344,113383,Education,763000,84,Mobile App
530345,102814,Auto,542000,84,Website
530346,116540,Education,849000,36,Mobile App
530347,131705,Home,1220000,60,Website
530348,112225,Home,4155000,24,Branch
530349,137549,Auto,225000,60,Website
530350,125263,Home,761000,84,Website
530351,138518,Education,1486000,12,Branch
530352,127547,Business,1118000,120,Mobile App
530353,138643,Home,1762000,84,Partner
530354,110328,Business,1484000,60,Partner
530355,137994,Home,2732000,120,Partner
530356,123946,Home,2172000,84,Website
530357,109517,Personal,355000,120,Mobile App
530358,100782,Business,693000,84,Website
530359,108799,Home,1121000,120,Partner
530360,119904,Business,1709000,36,Website
530361,118008,Home,4855000,12,Website
530362,127957,Personal,515000,60,Mobile App
530363,138302,Auto,669000,84,Branch
530364,139913,Business,1959000,12,Partner
530365,139641,Auto,1405000,36,Mobile App
530366,101287,Education,1422000,12,Partner
530367,134853,Personal,183000,12,Branch
530368,123769,Business,1680000,24,Website
530369,112186,Home,3983000,84,Branch
530370,101358,Auto,510000,60,Website
530371,117825,Business,2124000,60,Mobile App
530372,135861,Personal,401000,120,Branch
530373,137214,Personal,318000,12,Partner
530374,113816,Personal,358000,84,Mobile App
530375,129480,Auto,687000,84,Branch
530376,112895,Personal,490000,24,Mobile App
530377,123274,Business,1624000,48,Partner
530378,121209,Education,1392000,84,Partner
530379,138950,Home,579000,120,Branch
530380,122219,Home,4809000,24,Mobile App
530381,131980,Auto,1630000,36,Branch
530382,118785,Auto,1604000,120,Partner
530383,139926,Business,533000,36,Website
530384,108332,Home,4501000,60,Website
530385,134054,Home,4997000,12,Branch
530386,122329,Personal,82000,12,Mobile App
530387,135306,Auto,1115000,36,Website
530388,136626,Business,2067000,60,Branch
530389,116771,Education,967000,24,Mobile App
530390,113280,Business,1560000,60,Branch
530391,110897,Business,2816000,84,Website
530392,124447,Business,1882000,120,Website
530393,112216,Home,404000,48,Mobile App
530394,128312,Business,2127000,84,Branch
530395,137685,Business,1507000,48,Website
530396,128826,Home,4766000,36,Website
530397,110493,Home,424000,36,Mobile App
530398,107454,Auto,849000,120,Website
530399,102149,Personal,323000,12,Partner
530400,104087,Personal,496000,24,Website
530401,138585,Personal,505000,24,Branch
530402,128114,Auto,1018000,84,Website
530403,137198,Personal,570000,24,Partner
530404,136180,Personal,471000,24,Mobile App
530405,131060,Education,1098000,36,Mobile App
530406,120716,Personal,258000,84,Website
530407,103049,Personal,529000,60,Branch
530408,119678,Home,3167000,36,Website
530409,125392,Personal,419000,48,Mobile App
530410,122715,Education,1011000,60,Partner
530411,129723,Auto,1239000,36,Mobile App
530412,119320,Education,167000,120,Branch
530413,125723,Home,1949000,24,Partner
530414,116801,Personal,318000,84,Mobile App
530415,127540,Business,1303000,120,Branch
530416,112563,Home,3397000,84,Website
530417,109193,Home,1885000,36,Website
530418,124064,Home,3660000,60,Website
530419,129939,Auto,1679000,60,Branch
530420,132243,Business,2940000,24,Website
530421,139280,Auto,1613000,12,Website
530422,138978,Auto,260000,48,Website
530423,133109,Education,407000,12,Mobile App
530424,116882,Home,4712000,48,Partner
530425,123128,Business,421000,120,Branch
530426,130178,Personal,183000,48,Website
530427,105891,Business,1668000,120,Website
530428,135793,Home,4855000,60,Partner
530429,126438,Home,1078000,60,Website
530430,119024,Home,3647000,120,Mobile App
530431,117730,Personal,196000,60,Branch
530432,120854,Business,1443000,12,Website
530433,119645,Education,910000,36,Branch
530434,131602,Personal,119000,12,Website
530435,128592,Auto,734000,84,Mobile App
530436,134568,Home,3451000,48,Website
530437,128701,Auto,1746000,60,Mobile App
530438,135694,Personal,222000,120,Partner
530439,123681,Home,3467000,120,Website
530440,108959,Business,2878000,60,Mobile App
530441,138215,Home,3161000,48,Mobile App
530442,103914,Auto,1409000,24,Mobile App
530443,112886,Home,1529000,84,Branch
530444,104488,Home,3664000,24,Mobile App
530445,101374,Home,3444000,120,Mobile App
530446,114095,Personal,468000,60,Mobile App
530447,112694,Business,371000,36,Mobile App
530448,108783,Business,975000,48,Mobile App
530449,109088,Personal,63000,60,Branch
530450,123083,Auto,1280000,12,Mobile App
530451,137024,Auto,1388000,84,Mobile App
530452,119769,Home,1578000,120,Branch
530453,126961,Business,2915000,120,Mobile App
530454,136243,Auto,1078000,36,Mobile App
530455,139578,Personal,134000,120,Website
530456,116661,Auto,908000,84,Website
530457,136620,Home,1561000,60,Mobile App
530458,120748,Business,2589000,36,Mobile App
530459,122666,Personal,361000,24,Branch
530460,130890,Personal,266000,12,Mobile App
530461,132220,Home,4160000,12,Branch
530462,138202,Auto,925000,36,Mobile App
530463,131242,Personal,591000,60,Website
530464,102955,Auto,744000,36,Mobile App
530465,113601,Personal,339000,60,Partner
530466,100750,Personal,98000,48,Branch
530467,104218,Education,402000,48,Branch
530468,115574,Personal,446000,60,Branch
530469,119246,Business,1573000,60,Mobile App
530470,125173,Home,1339000,36,Branch
530471,120109,Home,4363000,120,Branch
530472,119088,Personal,62000,60,Branch
530473,112316,Home,4744000,24,Website
530474,128577,Business,647000,36,Partner
530475,115732,Business,2219000,60,Website
530476,108862,Home,4703000,48,Partner
530477,108555,Home,3275000,48,Mobile App
530478,107916,Auto,499000,48,Mobile App
530479,121522,Business,1203000,120,Branch
530480,130687,Personal,66000,60,Mobile App
530481,130699,Business,1118000,36,Branch
530482,106729,Personal,585000,48,Mobile App
530483,121630,Auto,244000,24,Website
530484,138125,Business,1703000,60,Mobile App
530485,111733,Auto,461000,36,Mobile App
530486,139667,Business,1288000,120,Mobile App
530487,111851,Home,3927000,84,Partner
530488,138570,Personal,66000,24,Branch
530489,135711,Personal,356000,12,Mobile App
530490,137304,Business,729000,48,Branch
530491,114731,Auto,790000,84,Mobile App
530492,124014,Home,1432000,84,Mobile App
530493,133382,Auto,1725000,12,Website
530494,118283,Personal,349000,120,Branch
530495,124370,Auto,394000,84,Website
530496,132763,Auto,703000,60,Website
530497,107885,Personal,77000,48,Branch
530498,131351,Business,2335000,84,Website
530499,127438,Business,2566000,48,Mobile App
530500,124237,Personal,219000,36,Website
530501,114965,Personal,181000,24,Branch
530502,101047,Business,1241000,24,Mobile App
530503,122436,Personal,320000,84,Branch
530504,139985,Home,1087000,84,Website
530505,125266,Education,202000,120,Website
530506,120200,Personal,424000,60,Website
530507,129528,Auto,1377000,24,Mobile App
530508,117633,Business,1320000,36,Mobile App
530509,115361,Home,4330000,36,Branch
530510,123660,Education,1013000,48,Mobile App
530511,116283,Business,2500000,48,Branch
530512,131087,Personal,326000,48,Mobile App
530513,109988,Auto,1016000,24,Website
530514,116840,Business,829000,36,Partner
530515,125739,Business,2609000,24,Partner
530516,138765,Home,1216000,12,Branch
530517,127389,Auto,1104000,36,Website
530518,111697,Business,1034000,36,Branch
530519,116880,Personal,287000,24,Branch
530520,107883,Auto,1696000,36,Website
530521,118320,Personal,465000,120,Website
530522,105515,Business,1290000,12,Website
530523,123949,Home,3972000,48,Website
530524,117899,Home,3302000,36,Branch
530525,124087,Personal,129000,84,Mobile App
530526,119479,Auto,751000,36,Mobile App
530527,130627,Personal,232000,60,Website
530528,138348,Personal,354000,12,Website
530529,112950,Auto,1486000,60,Mobile App
530530,128502,Home,3664000,84,Partner
530531,138959,Education,434000,24,Branch
530532,112772,Personal,149000,36,Branch
530533,108561,Personal,306000,48,Branch
530534,112853,Personal,187000,36,Partner
530535,129395,Home,3170000,48,Mobile App
530536,132558,Auto,931000,84,Website
530537,109228,Business,763000,60,Branch
530538,116114,Personal,260000,36,Partner
530539,109315,Personal,166000,120,Partner
530540,126680,Personal,119000,48,Website
530541,130949,Home,1169000,84,Branch
530542,113945,Auto,259000,24,Mobile App
530543,114280,Personal,526000,48,Website
530544,132785,Personal,502000,120,Mobile App
530545,113238,Personal,282000,24,Partner
530546,122977,Education,745000,84,Mobile App
530547,104105,Personal,487000,48,Branch
530548,104286,Education,389000,84,Mobile App
530549,122627,Home,3125000,36,Partner
530550,127638,Auto,709000,84,Mobile App
530551,133184,Business,2886000,24,Website
530552,115673,Home,3506000,60,Partner
530553,120985,Auto,1771000,120,Mobile App
530554,116669,Business,2777000,120,Mobile App
530555,111554,Personal,81000,12,Branch
530556,105529,Home,1724000,120,Branch
530557,123589,Business,976000,84,Website
530558,113590,Home,1589000,60,Mobile App
530559,126921,Personal,431000,84,Website
530560,133960,Home,858000,36,Mobile App
530561,128703,Auto,254000,120,Branch
530562,110200,Auto,405000,60,Website
530563,120604,Personal,156000,84,Branch
530564,125831,Business,2272000,60,Website
530565,114277,Auto,1662000,24,Partner
530566,114033,Personal,598000,120,Partner
530567,115046,Business,2072000,24,Branch
530568,101275,Education,981000,120,Partner
530569,111204,Business,612000,120,Website
530570,102073,Home,4602000,24,Partner
530571,105369,Auto,1295000,84,Website
530572,117760,Home,3316000,60,Partner
530573,137981,Education,895000,12,Website
530574,121709,Personal,255000,36,Branch
530575,125776,Business,1783000,24,Mobile App
530576,137735,Home,3915000,36,Mobile App
530577,107587,Auto,977000,84,Mobile App
530578,137359,Personal,434000,48,Branch
530579,135922,Personal,519000,12,Partner
530580,115918,Business,2947000,12,Mobile App
530581,128940,Business,1046000,84,Website
530582,114821,Business,1402000,12,Mobile App
530583,137032,Home,2575000,12,Mobile App
530584,109647,Auto,1553000,48,Branch
530585,128748,Personal,135000,120,Partner
530586,106206,Personal,389000,84,Mobile App
530587,133393,Auto,1144000,60,Partner
530588,126846,Personal,105000,24,Branch
530589,101719,Business,2555000,48,Branch
530590,136336,Personal,530000,48,Website
530591,115192,Education,258000,24,Branch
530592,101823,Home,4340000,120,Branch
530593,114241,Home,1725000,12,Mobile App
530594,110169,Home,4994000,60,Branch
530595,128633,Auto,911000,60,Website
530596,117529,Education,670000,12,Mobile App
530597,118223,Business,2339000,36,Branch
530598,109535,Education,1223000,120,Website
530599,122750,Business,1505000,24,Branch
530600,125999,Personal,545000,12,Website
530601,111518,Home,2390000,120,Branch
530602,137402,Auto,964000,60,Mobile App
530603,124939,Personal,536000,60,Mobile App
530604,110931,Personal,291000,60,Partner
530605,135691,Business,1628000,120,Mobile App
530606,138061,Personal,262000,60,Partner
530607,132290,Personal,556000,120,Partner
530608,108230,Home,3509000,36,Partner
530609,102695,Personal,468000,84,Partner
530610,134313,Home,1094000,48,Website
530611,132141,Auto,306000,36,Branch
530612,100281,Home,3646000,24,Branch
530613,115737,Personal,520000,12,Branch
530614,101139,Business,1844000,12,Partner
530615,126356,Personal,179000,12,Branch
530616,112044,Business,2068000,36,Mobile App
530617,133012,Home,349000,120,Partner
530618,109383,Education,1269000,120,Mobile App
530619,127503,Personal,164000,24,Website
530620,127860,Personal,129000,24,Mobile App
530621,100478,Personal,179000,36,Partner
530622,103341,Business,331000,36,Website
530623,138593,Home,816000,24,Mobile App
530624,111535,Personal,60000,12,Website
530625,127994,Personal,289000,84,Website
530626,137502,Auto,1763000,24,Partner
530627,105377,Personal,551000,120,Mobile App
530628,101974,Personal,359000,12,Partner
530629,110713,Education,670000,24,Website
530630,109591,Education,823000,120,Website
530631,131584,Business,2825000,84,Mobile App
530632,104897,Business,387000,84,Website
530633,123004,Personal,230000,36,Partner
530634,136915,Auto,1574000,48,Branch
530635,115444,Personal,448000,120,Website
530636,124567,Home,1165000,24,Branch
530637,126296,Business,2801000,36,Partner
530638,138486,Personal,63000,36,Mobile App
530639,129518,Personal,283000,48,Partner
530640,104175,Personal,252000,48,Branch
530641,131201,Education,745000,24,Partner
530642,103592,Personal,592000,120,Website
530643,108442,Education,1333000,48,Mobile App
530644,118827,Home,2668000,60,Mobile App
530645,120607,Auto,1307000,12,Website
530646,135314,Auto,1756000,120,Partner
530647,125668,Auto,1106000,60,Website
530648,108355,Education,604000,24,Website
530649,121622,Business,1002000,84,Branch
530650,102075,Auto,1057000,12,Partner
530651,102220,Personal,402000,36,Website
530652,114504,Personal,178000,24,Partner
530653,109251,Business,2177000,36,Website
530654,104174,Business,2866000,84,Branch
530655,121205,Home,3168000,120,Branch
530656,107645,Home,4271000,84,Branch
530657,120391,Personal,269000,24,Branch
530658,128002,Business,2643000,60,Mobile App
530659,118122,Home,1926000,24,Mobile App
530660,102632,Home,4551000,24,Mobile App
530661,129466,Home,2590000,12,Website
530662,100287,Personal,585000,84,Branch
530663,123049,Home,1020000,36,Branch
530664,131622,Auto,261000,84,Branch
530665,119229,Personal,166000,84,Partner
530666,111144,Personal,99000,36,Mobile App
530667,107669,Business,2894000,48,Mobile App
530668,117221,Personal,451000,36,Website
530669,116053,Personal,345000,24,Mobile App
530670,105836,Personal,478000,120,Branch
530671,130543,Business,2236000,36,Partner
530672,132203,Business,727000,120,Branch
530673,137082,Business,1941000,24,Partner
530674,109957,Personal,140000,60,Website
530675,135427,Personal,288000,48,Branch
530676,113045,Education,1060000,36,Website
530677,120113,Personal,429000,48,Mobile App
530678,125476,Business,2893000,48,Website
530679,129790,Personal,546000,24,Partner
530680,118351,Auto,1439000,84,Mobile App
530681,119012,Business,1113000,36,Mobile App
530682,118917,Home,3809000,84,Website
530683,132915,Auto,1110000,36,Branch
530684,130755,Auto,633000,24,Website
530685,108656,Auto,1069000,36,Partner
530686,130622,Personal,77000,60,Website
530687,134084,Home,1992000,36,Branch
530688,129185,Auto,209000,48,Mobile App
530689,137082,Personal,403000,12,Mobile App
530690,129525,Home,928000,36,Mobile App
530691,128559,Auto,516000,84,Mobile App
530692,119437,Personal,477000,84,Website
530693,136290,Personal,230000,120,Mobile App
530694,131844,Business,1963000,84,Branch
530695,123963,Auto,1090000,48,Website
530696,128670,Business,1209000,60,Mobile App
530697,137839,Home,2070000,60,Website
530698,126091,Business,1600000,48,Branch
530699,105610,Business,634000,60,Branch
530700,110380,Business,1274000,84,Partner
530701,106680,Auto,1347000,84,Website
530702,126672,Business,1120000,24,Partner
530703,116221,Business,2373000,36,Mobile App
530704,125113,Business,1553000,120,Mobile App
530705,100947,Business,1695000,36,Partner
530706,119366,Personal,423000,120,Branch
530707,128815,Auto,1157000,36,Partner
530708,106712,Home,3570000,36,Mobile App
530709,131002,Personal,272000,48,Branch
530710,132084,Business,2898000,84,Mobile App
530711,118087,Home,4265000,84,Branch
530712,125188,Auto,398000,12,Branch
530713,120958,Education,760000,84,Website
530714,101891,Auto,690000,84,Mobile App
530715,118320,Personal,350000,84,Partner
530716,129810,Home,2532000,36,Partner
530717,131890,Personal,91000,36,Mobile App
530718,126514,Home,793000,84,Mobile App
530719,129827,Home,631000,12,Mobile App
530720,134703,Auto,694000,36,Branch
530721,116348,Auto,462000,36,Branch
530722,132078,Business,741000,84,Website
530723,137566,Personal,541000,12,Mobile App
530724,104779,Home,897000,60,Website
530725,126563,Personal,225000,60,Partner
530726,134504,Home,4474000,84,Website
530727,124725,Business,1088000,84,Mobile App
530728,133032,Business,2242000,48,Website
530729,124745,Personal,369000,120,Mobile App
530730,115503,Personal,230000,24,Branch
530731,118599,Personal,538000,84,Branch
530732,112906,Education,1071000,36,Partner
530733,133726,Business,2991000,120,Branch
530734,103025,Home,2003000,24,Website
530735,100857,Business,1050000,36,Branch
530736,123399,Auto,1744000,48,Website
530737,105140,Business,2650000,84,Website
530738,109410,Home,2608000,120,Mobile App
530739,104370,Home,3246000,60,Branch
530740,103714,Education,851000,48,Mobile App
530741,139829,Business,403000,60,Website
530742,139874,Personal,243000,84,Partner
530743,125338,Business,2248000,120,Branch
530744,119388,Business,2163000,36,Mobile App
530745,136795,Personal,213000,48,Website
530746,103319,Personal,309000,24,Mobile App
530747,112375,Personal,333000,36,Branch
530748,101160,Home,1627000,60,Mobile App
530749,133215,Business,2014000,12,Mobile App
530750,112114,Auto,318000,84,Website
530751,119152,Business,1938000,84,Partner
530752,112012,Personal,479000,36,Website
530753,109705,Personal,492000,12,Website
530754,138397,Auto,622000,120,Mobile App
530755,129385,Auto,365000,24,Website
530756,115375,Education,1436000,24,Partner
530757,111823,Personal,464000,24,Partner
530758,134319,Personal,66000,12,Mobile App
530759,103909,Auto,1614000,84,Partner
530760,105758,Personal,383000,84,Partner
530761,135377,Personal,554000,36,Partner
530762,122846,Home,4255000,120,Branch
530763,102618,Personal,425000,84,Branch
530764,113791,Personal,129000,12,Website
530765,120084,Education,1432000,60,Website
530766,137199,Home,1318000,36,Branch
530767,128192,Home,4505000,24,Website
530768,115099,Personal,549000,12,Branch
530769,118753,Education,654000,48,Mobile App
530770,131513,Business,1227000,12,Website
530771,125186,Business,2843000,48,Website
530772,118771,Education,330000,24,Partner
530773,112522,Business,1825000,48,Branch
530774,100167,Auto,1377000,24,Website
530775,102692,Education,1175000,60,Partner
530776,123297,Personal,367000,12,Mobile App
530777,106862,Personal,305000,36,Mobile App
530778,100559,Auto,873000,12,Mobile App
530779,112362,Education,1201000,12,Partner
530780,115534,Personal,267000,36,Mobile App
530781,103036,Education,1049000,120,Website
530782,113254,Education,1180000,120,Website
530783,108186,Business,1854000,84,Branch
530784,118631,Home,1935000,24,Mobile App
530785,138566,Auto,280000,36,Website
530786,108865,Auto,871000,60,Partner
530787,126535,Education,1208000,12,Mobile App
530788,134293,Personal,236000,36,Partner
530789,133747,Home,3801000,36,Branch
530790,129879,Personal,568000,12,Website
530791,129910,Business,2297000,60,Branch
530792,103645,Business,2839000,120,Mobile App
530793,117082,Education,1493000,12,Website
530794,123445,Personal,454000,60,Website
530795,127128,Personal,399000,48,Branch
530796,137232,Personal,574000,84,Mobile App
530797,125139,Auto,958000,12,Partner
530798,101872,Auto,1060000,12,Mobile App
530799,117215,Auto,657000,60,Website
530800,126139,Business,1781000,36,Website
530801,114871,Personal,486000,24,Partner
530802,138862,Home,3573000,120,Website
530803,129425,Home,3585000,12,Website
530804,138485,Personal,502000,24,Branch
530805,114941,Home,3567000,60,Website
530806,100731,Education,1138000,84,Website
530807,137630,Business,715000,60,Branch
530808,123379,Personal,497000,48,Mobile App
530809,123953,Personal,366000,84,Website
530810,109226,Personal,387000,36,Website
530811,138707,Personal,576000,48,Website
530812,132170,Personal,351000,36,Branch
530813,122065,Home,2581000,60,Branch
530814,127320,Education,1291000,120,Branch
530815,119354,Business,733000,60,Mobile App
530816,110767,Personal,129000,12,Website
530817,122590,Home,1007000,24,Branch
530818,115130,Business,2385000,12,Mobile App
530819,120656,Personal,360000,36,Branch
530820,103024,Home,876000,36,Website
530821,133745,Home,2955000,36,Website
530822,112415,Home,3039000,24,Partner
530823,104181,Business,1451000,12,Branch
530824,105676,Auto,1234000,24,Branch
530825,130174,Auto,1706000,120,Branch
530826,128853,Personal,377000,48,Mobile App
530827,123956,Auto,853000,60,Mobile App
530828,102930,Personal,86000,12,Partner
530829,122647,Auto,967000,120,Partner
530830,109563,Education,1029000,36,Branch
530831,106781,Business,1905000,120,Branch
530832,133722,Business,2336000,48,Partner
530833,117461,Auto,428000,12,Branch
530834,128653,Personal,59000,36,Mobile App
